Parent ID,Parent SKU,Product ID,Product SKU,Product Name,Slug,Permalink,Product URL,Description,Excerpt,Product Published,Product Modified,Type,Visibility,Featured,Virtual,Downloadable,Price,Sale Price,Sale Price Dates From,Sale Price Dates To,Weight,Weight Unit,Height,Height Unit,Width,Width Unit,Length,Length Unit,Category,Tag,Featured Image,Tax Status,Tax Class,File Download,Download Limit,Download Expiry,Download Type,Manage Stock,Quantity,Stock Status,Allow Backorders,Sold Individually,Up-Sells,Cross-Sells,External URL,Button Text,Purchase Note,Product Status,Enable Reviews,Sort Order,Attribute: UTILITATE,Attribute: TIP MOBILIER,Attribute: PRET ( Lei ),Attribute: DISPONIBILITATE,Attribute: CULOARE MOBILIER,Attribute: CULOARE PRODUS,Attribute: PENTRU,Attribute: ACCESORII,Attribute: BRANDURI,Attribute: MATERIAL,Attribute: DISCOUNT %
,,6004,115620,Landou Metalic Copii Nanan Puccio Roz,landou-metalic-copii-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/landou-metalic-copii-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/landou-metalic-copii-nanan-puccio-roz/,"<strong>Dimensiuni: 100 x 57 x 78 cm
Compozitie: MDF, materiak textil: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,3200,3200,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/LANDOU-METALIC-COPII-NANAN-PUCCIO-ROZ.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,52,,,,,,,,,,,
,,6002,115619,Landou Metalic Copii Nanan Puccio Bleu,landou-metalic-copii-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/landou-metalic-copii-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/landou-metalic-copii-nanan-puccio-bleu/,"<strong>Dimensiuni: 100 x 57 x 78 cm
Compozitie: MDF, materiak textil: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,3200,3200,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/LANDOU-METALIC-COPII-NANAN-PUCCIO-BLEU.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,51,,,,,,,,,,,
,,5997,115616,Candelabru Nanan Puccio Roz,candelabru-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/candelabru-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/candelabru-nanan-puccio-roz/,"<strong>
Material Textil
100% Bumbac</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,450,450,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/02/rtyrt.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,48,,,,,,,,,,,
,,5996,115615,Candelabru Nanan Puccio Bleu,candelabru-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/candelabru-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/candelabru-nanan-puccio-bleu/,"<strong>
Material Textil
100% Bumbac</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,450,450,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/02/erewr.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,47,,,,,,,,,,,
,,5995,115614,Candelabru Roz Nanan,candelabru-roz-nanan-2,http://bebe.wphit.com/magazin/fara-categorie/candelabru-roz-nanan-2/,http://bebe.wphit.com/magazin/fara-categorie/candelabru-roz-nanan-2/,"<strong>
Material Textil
100% Bumbac</strong>",,16/12/2014,18/12/2014,Simple Product,Catalog & Search,No,No,No,450,450,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/02/trere.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,46,,,,,,,,,,,
,,5994,115613,Candelabru Bleu Nanan,candelabru-bleu-nanan-2,http://bebe.wphit.com/magazin/fara-categorie/candelabru-bleu-nanan-2/,http://bebe.wphit.com/magazin/fara-categorie/candelabru-bleu-nanan-2/,"<strong>
Material Textil
100% Bumbac</strong>",,16/12/2014,18/12/2014,Simple Product,Catalog & Search,No,No,No,450,450,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/02/ewtertert.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,45,,,,,,,,,,,
,,5993,115612,Paturica Subtire Patut Nanan Puccio Roz,paturica-subtire-patut-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-patut-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-patut-nanan-puccio-roz/,"<strong>Dimensiuni: 120 x 170 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,380,380,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-SUBTIRE-CARUCIOR-COPII-NANAN-PUCCIO-ROZ.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,44,,,,,,,,,,,
,,5992,115611,Paturica Subtire Patut Nanan Puccio Bleu,paturica-subtire-patut-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-patut-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-patut-nanan-puccio-bleu/,"<strong>Dimensiuni: 120 x 170 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,Yes,No,No,380,380,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-SUBTIRE-CARUCIOR-COPII-NANAN-PUCCIO-BLEU.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,43,,,,,,,,,,,
,,5990,115610,Paturica Subtire Carucior Nanan Puccio Roz,paturica-subtire-carucior-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-carucior-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-carucior-nanan-puccio-roz/,"<strong>Dimensiuni: 85 x 65 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,280,280,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-SUBTIRE-CARUCIOR-COPII-NANAN-PUCCIO-ROZ.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,42,,,,,,,,,,,
,,5988,115609,Paturica Subtire Carucior Nanan Puccio Bleu,paturica-subtire-carucior-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-carucior-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/paturica-subtire-carucior-nanan-puccio-bleu/,"<strong>Dimensiuni: 85 x 65 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,280,280,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-SUBTIRE-CARUCIOR-COPII-NANAN-PUCCIO-BLEU.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,41,,,,,,,,,,,
,,5987,115608,Veioza Copii Nanan Roz,veioza-copii-nanan-roz,http://bebe.wphit.com/magazin/fara-categorie/veioza-copii-nanan-roz/,http://bebe.wphit.com/magazin/fara-categorie/veioza-copii-nanan-roz/,"<strong>- Baza de lemn
- Structura de metal
- Ursulet 100% Bumbac
- Cadoul Perfect</strong>",,16/12/2014,7/1/2015,Simple Product,Catalog & Search,No,No,No,306,306,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/07/LAMPA-VEIOZA-BEBELUS-ROZ.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,40,,,,,,,,,,,
,,5986,115607,Veioza Copii Nanan Bleu,veioza-copii-nanan-bleu,http://bebe.wphit.com/magazin/fara-categorie/veioza-copii-nanan-bleu/,http://bebe.wphit.com/magazin/fara-categorie/veioza-copii-nanan-bleu/,"<strong>- Baza de lemn
- Structura de metal
- Ursulet 100% Bumbac
- Cadoul Perfect</strong>",,16/12/2014,7/1/2015,Simple Product,Catalog & Search,No,No,No,306,306,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/07/VEIOZA-BEBELUS-BLUE.png,,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,39,,,,,,,,,,,
,,5984,115606,Cos Transport Bebelusi Nanan Pucccio Roz,cos-transport-bebelusi-nanan-pucccio-roz,http://bebe.wphit.com/magazin/fara-categorie/cos-transport-bebelusi-nanan-pucccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/cos-transport-bebelusi-nanan-pucccio-roz/,"<strong>Dimensiuni: 80 x 50 cm
Compozitie: Rachita
Material textil: 100% Bumbac</strong>",,16/12/2014,7/1/2015,Simple Product,Catalog & Search,No,No,No,648,648,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/COS-TRANSPORT-BEBELUSI-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,38,,,,,,,,,,,
,,5982,115605,Cos Transport Bebelusi Nanan Pucccio Bleu,cos-transport-bebelusi-nanan-pucccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/cos-transport-bebelusi-nanan-pucccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/cos-transport-bebelusi-nanan-pucccio-bleu/,"<strong>Dimensiuni: 80 x 50 cm
Compozitie: Rachita
Material textil: 100% Bumbac</strong>",,16/12/2014,7/1/2015,Simple Product,Catalog & Search,No,No,No,648,648,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/COS-TRANSPORT-BEBELUSI-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,37,,,,,,,,,,,
,,5980,115604,Set Lenjerie Patut 4 Piese Nanan Puccio Roz,set-lenjerie-patut-4-piese-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-4-piese-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-4-piese-nanan-puccio-roz/,"<strong>Pilota / Plic Pilota
Aparatori Pat / Fata de Perna
Dimensiuni: 130 x 150 cm</strong>",,16/12/2014,17/03/2015,Simple Product,Catalog & Search,Yes,No,No,"985,5","985,5",,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/SET-LENJERIE-PATUT-COPII-4-PIESE-NANAN-ITALIA-PUCCIO-ROZ-.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,36,,,,,,,,,,,
,,5978,115603,Set Lenjerie Patut 4 Piese Nanan Puccio Bleu,set-lenjerie-patut-4-piese-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-4-piese-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-4-piese-nanan-puccio-bleu/,"<strong>Pilota / Plic Pilota
Aparatori Pat / Fata de Perna
Dimensiuni: 130 x 150 cm</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,"985,5","985,5",,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/SET-LENJERIE-4-PIESE-PATUT-COPII-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,35,,,,,,,,,,,
,,5977,115602,Set Lenjerie Patut Nanan Puccio Roz,set-lenjerie-patut-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-nanan-puccio-roz/,"<strong>- Husa saltea
- Cearsaf cu elastic
- Fata de perna</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,288,288,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/SET-LENJERIE-CARUCIOR-COPII-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,34,,,,,,,,,,,
,,5976,115601,Set Lenjerie Patut Nanan Puccio Bleu,set-lenjerie-patut-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-patut-nanan-puccio-bleu/,"<strong>- Husa saltea
- Cearsaf cu elastic
- Fata de perna</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,288,288,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/SET-LENJERIE-CARUCIOR-COPII-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,33,,,,,,,,,,,
,,5974,115600,Set Lenjerie Carucior Nanan Puccio Roz,set-lenjerie-carucior-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-carucior-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-carucior-nanan-puccio-roz/,"<strong>- Husa saltea
- Cearsaf cu elastic
- Fata de perna</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,224,224,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/SET-LENJERIE-CARUCIOR-COPII-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,32,,,,,,,,,,,
,,5972,115599,Set Lenjerie Carucior Nanan Puccio Bleu,set-lenjerie-carucior-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-carucior-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/set-lenjerie-carucior-nanan-puccio-bleu/,"<strong>- Husa saltea
- Cearsaf cu elastic
- Fata de perna</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,224,224,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/SET-LENJERIE-CARUCIOR-COPII-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,31,,,,,,,,,,,
,,5971,115598,Paturica Patut Copii Nanan Puccio Roz,paturica-patut-copii-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/paturica-patut-copii-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/paturica-patut-copii-nanan-puccio-roz/,"<strong>Dimensiuni: 120 x 170 cm
Compozitie: Polar
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,350,350,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-CARUCIOR-COPII-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,30,,,,,,,,,,,
,,5970,115597,Paturica Patut Copii Nanan Puccio Bleu,paturica-patut-copii-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/paturica-patut-copii-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/paturica-patut-copii-nanan-puccio-bleu/,"<strong>Dimensiuni: 120 x 170 cm
Compozitie: Polar
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,350,350,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-COPII-CARUCIOR-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,29,,,,,,,,,,,
,,5968,115596,Paturica Carucior Copii Nanan Puccio Roz,paturica-carucior-copii-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/paturica-carucior-copii-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/paturica-carucior-copii-nanan-puccio-roz/,"<strong>Dimensiuni: 90 x 80 cm
Compozitie: Polar
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,280,280,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-CARUCIOR-COPII-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,28,,,,,,,,,,,
,,5966,115595,Paturica Carucior Copii Nanan Puccio Bleu,paturica-carucior-copii-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/paturica-carucior-copii-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/paturica-carucior-copii-nanan-puccio-bleu/,"<strong>Dimensiuni: 90 x 80 cm
Compozitie: Polar
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,280,280,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/PATURICA-COPII-CARUCIOR-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,27,,,,,,,,,,,
,,5964,115594,Burlan Reductor Nanan Puccio Roz,burlan-reductor-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/burlan-reductor-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/burlan-reductor-nanan-puccio-roz/,"<strong>
Dimensiuni: 15 x 210 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,261,261,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/BURLAN-REDUCTOR-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,26,,,,,,,,,,,
,,5962,115593,Burlan Reductor Nanan Puccio Bleu,burlan-reductor-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/burlan-reductor-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/burlan-reductor-nanan-puccio-bleu/,"<strong>
Dimensiuni: 15 x 210 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,261,261,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/BURLAN-REDUCTOR-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,25,,,,,,,,,,,
,,5960,115592,Bavetica Bebelusi Nanan Puccio Roz,bavetica-bebelusi-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/bavetica-bebelusi-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/bavetica-bebelusi-nanan-puccio-roz/,"<strong>
Dimensiuni: 30 x 20 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,70,70,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/BAVETA-BEBELUSI-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,24,,,,,,,,,,,
,,5958,115591,Bavetica Bebelusi Nanan Puccio Bleu,bavetica-bebelusi-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/bavetica-bebelusi-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/bavetica-bebelusi-nanan-puccio-bleu/,"<strong>
Dimensiuni: 30 x 20 cm
Compozitie: 100% Bumbac
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,70,70,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/BAVETICA-BEBELUSI-NANAN-PUCCIO-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,23,,,,,,,,,,,
,,5956,115590,Ursulet in Pijama Nanan Puccio Roz,ursulet-in-pijama-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/ursulet-in-pijama-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/ursulet-in-pijama-nanan-puccio-roz/,"<strong>Dimensiune: 55 cm
Compozitie: 100% Bumbac
CADOUL PERFECT
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,220,220,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/URSULET-IN-PIJAMA-NANAN-PUCCIO-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,22,,,,,,,,,,,
,,5954,115589,Ursulet in Pijama Nanan Puccio Bleu,ursulet-in-pijama-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/ursulet-in-pijama-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/ursulet-in-pijama-nanan-puccio-bleu/,"<strong>Dimensiune: 55 cm
Compozitie: 100% Bumbac
CADOUL PERFECT
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,220,220,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/URSULET-IN-PIJAMA-PENTRU-COPII-NANAN-ITALIA.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,21,,,,,,,,,,,
,,5953,115588,Rama Foto de Perete Puccio Roz,rama-foto-de-perete-puccio-roz,http://bebe.wphit.com/magazin/pucio-nanan/rama-foto-de-perete-puccio-roz/,http://bebe.wphit.com/magazin/pucio-nanan/rama-foto-de-perete-puccio-roz/,"<strong>Dimensiuni
18 cm x 13 cm
- Structura din material textil
- Material ursulet 100% bumbac
</strong>",,16/12/2014,25/03/2015,Simple Product,Catalog & Search,No,No,No,135,121,,,,,,,,,,,Idei Decorare>Pucio Nanan|Cadouri>Rama Foto Decor|Pentru Acasa>Rame Foto>Rame Foto Decor,,http://bebe.wphit.com/wp-content/uploads/2014/07/RAMA-FOTO-PLUS-PINK.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,20,,,,,,,,,,,
,,5952,115587,Rama Foto de Perete Puccio Bleu,rama-foto-de-perete-puccio-bleu,http://bebe.wphit.com/magazin/pucio-nanan/rama-foto-de-perete-puccio-bleu/,http://bebe.wphit.com/magazin/pucio-nanan/rama-foto-de-perete-puccio-bleu/,"<strong>Dimensiuni
18 cm x 13 cm
- Structura din material textil
- Material ursulet 100% bumbac
</strong>",,16/12/2014,25/03/2015,Simple Product,Catalog & Search,No,No,No,135,121,,,,,,,,,,,Idei Decorare>Pucio Nanan|Cadouri>Rama Foto Decor|Pentru Acasa>Rame Foto>Rame Foto Decor,,http://bebe.wphit.com/wp-content/uploads/2014/07/RAMA-FOTO-PLUS-BLUE.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,19,,,,,,,,,,,
,,5950,115586,Agatatoare Suzeta Nanan Puccio Roz,agatatoare-suzeta-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/agatatoare-suzeta-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/agatatoare-suzeta-nanan-puccio-roz/,"<strong>Compozitie:
100% Bumbac
Clips Pentru Agatat</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,50,50,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/AGATATOARE-SUZETA-BEBELUSI-NANAN-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,18,,,,,,,,,,,
,,5948,115585,Agatatoare Suzeta Nanan Puccio Bleu,agatatoare-suzeta-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/agatatoare-suzeta-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/agatatoare-suzeta-nanan-puccio-bleu/,"<strong>Compozitie:
100% Bumbac
Clips Pentru Agatat</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,50,50,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/AGATATOARE-SUZETA-BEBELUSI-NANAN-ITALIA-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,17,,,,,,,,,,,
,,5946,115584,Zornaitoare Copii Nanan Puccio Roz,zornaitoare-copii-nanan-puccio-roz,http://bebe.wphit.com/magazin/fara-categorie/zornaitoare-copii-nanan-puccio-roz/,http://bebe.wphit.com/magazin/fara-categorie/zornaitoare-copii-nanan-puccio-roz/,"<strong>Dimensiune: 8 cm
Compozitie: 100% Bumbac
Interior: Vata din Poliester
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,45,45,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/ZORNAITOARE-BEBELUSI-NANAN-ITALIA-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,16,,,,,,,,,,,
,,5944,115583,Zornaitoare Copii Nanan Puccio Bleu,zornaitoare-copii-nanan-puccio-bleu,http://bebe.wphit.com/magazin/fara-categorie/zornaitoare-copii-nanan-puccio-bleu/,http://bebe.wphit.com/magazin/fara-categorie/zornaitoare-copii-nanan-puccio-bleu/,"<strong>Dimensiune: 8 cm
Compozitie: 100% Bumbac
Interior: Vata din Poliester
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,45,45,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/ZORNAITOARE-COPII-NANAN-ITALIA-BLEU.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,15,,,,,,,,,,,
,,5943,115582,Fotoliu Copii Nanan Puccio Roz Mare,fotoliu-copii-nanan-puccio-roz-mare,http://bebe.wphit.com/magazin/fara-categorie/fotoliu-copii-nanan-puccio-roz-mare/,http://bebe.wphit.com/magazin/fara-categorie/fotoliu-copii-nanan-puccio-roz-mare/,"<strong>
Diametru: 50 cm
Material Plus Moale
MADE IN ITALY</strong>",,16/12/2014,26/02/2015,Simple Product,Catalog & Search,No,No,No,460,460,,,,,,,,,,,Uncategorized,,http://bebe.wphit.com/wp-content/uploads/2014/12/FOTOLIU-COPII-NANAN-ITALIA-ROZ.png,Taxable,,,,,Standard,No,,In Stock,No,No,,,,,,Publish,Open,14,,,,,,,,,,,
